product_code;country;nat_value;operator
7041010;FR;446;9361
3028910;DK;463;5601
3044490;DK;803;236
3077210;ES;555;4331
3044430;DK;470;215
2013000;NL;456;2410
2031915;ES;454;6219
6024000;NL;383;2251
7082000;FR;411;10276
3028115;DK;462;576
9109999;DE;403;4979
7093000;ES;273;582
3028950;FR;470;4091
2071499;RO;139;10781
2013000;NL;26643;481
6023000;BE;2968;4071
3054980;RO;15811;7637
8043000;ES;592;6636
3075100;FR;780;4628
3028410;FR;319;6706
8043000;FR;374;10144
7093000;FR;501;10276
3075900;ES;478;3738
4015031;FR;334;2731
2063000;FR;347;5196
3022980;DK;605;5785
3044430;FR;472;1635
4064090;FR;469;609
2031955;BE;499;4258
2061098;FR;404;5488
9109950;NL;392;3393
4039053;RO;231;10137
7019090;FR;329;9974
8083090;FR;436;10144
2031211;DE;738;3674
2061098;NL;466;961
3054930;RO;492;9952
3054930;DK;477;4307
3072110;FR;883;1293
6049019;DE;460;1456
7039000;FR;492;9975
8105000;FR;455;10143
8134095;ES;329;9799
3028530;ES;329;8645
3028950;FR;450;8893
8092900;ES;1444;5527
3028530;PT;391;6679
9092100;PL;477;7637
2061098;AT;-26;2526
6031300;NL;1008;6323
3077100;HR;4625;542
4064090;FR;498;8864
2031219;ES;303;1786
2102090;AT;347;4782
3022980;DK;124;3225
3044990;FR;351;3035
8043000;AT;481;3349
3024400;ES;391;1741
3044430;DK;295;8776
6029099;NL;85293;3279
3021400;DK;340;3954
3075900;FR;344;10275
6011090;NL;619;4071
2031915;FR;424;8828
8072000;FR;383;9974
3075100;ES;322;576
3072110;FR;408;2154
3044950;FR;461;3624
7097000;ES;92;9281
8043000;FR;436;10023
3054100;ES;700;1543
6029041;NL;597;7378
3024400;ES;1625;7690
7142010;FR;353;9974
3028950;FR;332;294
2072610;AT;443;4782
3024200;ES;402;1278
8133000;AT;433;5299
3025300;DK;330;215
8054000;FR;456;9974
8022200;AT;207;6101
8103030;AT;589;4782
3073110;FR;469;7309
2031211;DE;327;8755
7099950;NL;313;582
3022300;DK;394;1615
3025110;DK;399;7448
7099100;FR;345;1236
5119985;DE;339;5136
2013000;PL;16788;6957
3044990;HR;1626;3954
9052000;DE;394;1439
3024400;ES;336;10115
4062000;FR;459;4953
8052200;ES;4441;8006
8059000;NL;912;3349
3024400;ES;539;187
3024400;FR;430;7775
3074210;ES;437;9143
2013000;FR;420;1065
9109190;AT;342;2573
2013000;LT;477;194
2031110;DE;423;10576
3022980;DK;408;3035
3028530;ES;4746;1170
3028410;FR;543;1293
3044910;DK;471;1363
2012090;DE;1311;1183
7099910;FR;439;10276
4069089;DE;155;1386
9109991;DE;453;8011
7108051;DE;470;1801
3028530;FR;326;10276
3074240;ES;10139;1826
7099910;FR;432;2289
3028950;FR;280;8477
7099910;FR;365;9974
4051011;DE;285;55
2023090;DK;436;1498
7099910;FR;308;9975
3044410;FR;283;10143
2031915;DE;353;5186
3071190;FR;429;1739
8102010;FR;295;739
3022300;FR;381;8275
2031913;HU;81;405
9021000;RO;649;9952
3028950;FR;317;1739
3063400;DK;444;1170
3028950;FR;342;5534
2031915;DE;363;873
3028510;ES;7110;9378
3044410;BE;360;3471
2031913;DE;2552;965
9081200;AT;325;7723
3024400;NL;438;5198
3073110;FR;338;18
3044100;DK;389;215
8042010;GR;323;606
3028530;FR;348;2899
3025419;PT;365;1170
3054100;ES;6835;1227
6042090;NL;6298;2365
3044300;NL;1971;7690
8062030;DE;344;4979
7134000;DE;678;4979
7039000;ES;413;4474
8042010;ES;275;4800
2061098;NL;384;2948
7099310;FR;370;9975
7031019;ES;312;4474
3074220;FR;278;215
2075300;FR;368;4884
3028990;NL;1038;187
3024200;HR;755;2614
3028530;ES;461;2597
7082000;FR;402;10275
4069013;AT;455;2573
8102010;ES;6406;9609
8024100;ES;3225;6636
7020000;NL;982;4494
9096100;DE;655;6427
3082100;SI;430;2154
9109190;DE;414;602
8055090;ES;270;5932
2031219;DE;326;5490
2071290;RO;195;10137
9109999;RO;2120;9952
3075100;FR;629;4091
5119910;PL;436;229
3024390;HR;402;18
3044300;DK;3053;3549
3028990;GR;444;215
8102010;FR;295;10276
2061095;DE;390;6512
3021120;SE;268;5601
2071110;FR;327;4970
2061098;FR;343;7234
3063690;FR;441;10276
8062010;AT;273;5299
2013000;DE;3846;2046
3028115;DK;362;3954
3022300;PT;267;7415
2061098;FR;304;2948
3069590;FR;302;9974
2061098;IE;233;142
3024700;ES;5794;551
3025419;ES;1095;9273
5119190;PL;309;229
2031913;HU;455;1601
3028910;DK;260;1283
2061098;FR;263;3034
4069092;FR;426;93
8062030;RO;351;4913
3022300;FR;294;9975
2031955;ES;356;7486
2081090;FR;581;5336
2011000;FR;308;10252
3028990;PT;213;6679
3022400;DK;124;1635
9041100;PL;783;7637
6029099;DK;631;2025
2013000;ES;342;55
3022400;DK;250;4091
3028990;ES;35;3316
9109950;DE;359;824
3082100;FR;300;8893
6011090;NL;413;93
3028990;GR;255;3316
4063039;DE;341;6867
3063400;DK;255;9452
3038190;ES;356;2166
7082000;NL;503;2573
8042090;DE;263;4979
3071190;FR;330;10276
3024700;ES;272;5651
2031913;DE;30180;9936
3028410;FR;351;10275
3028530;GR;376;1812
3044430;FR;57;4512
3053211;DK;255;9452
4021091;RO;306;4913
3022300;ES;344;4776
3044490;FR;385;18
3022200;FR;289;3931
3063690;FR;433;10143
3025110;DK;357;2899
4069078;DE;390;4979
4069099;FR;5872;4970
7039000;NL;384;4122
3022300;DK;427;4002
7099990;FR;330;10144
3028530;FR;253;5059
7099910;FR;304;10275
4069082;FR;275;609
3028410;FR;377;8275
3079100;FR;318;9974
3078100;FR;339;4844
3044300;NL;23693;18
4069093;FR;13456;334
3028590;ES;863;4850
3044430;FR;292;9974
2031913;DE;448;3409
6042019;DK;325;1915
3075100;ES;491;3624
7092000;FR;271;9974
8107000;FR;350;10276
2031915;ES;270;831
3025419;DK;395;3549
3028940;ES;454;9246
2069099;ES;258;3812
3028590;GR;217;3624
3028530;FR;358;10143
9109950;PL;408;7637
9109950;AT;168;4782
3028180;FR;52;3316
3025990;FR;5867;10110
2101131;ES;370;9295
3028530;ES;260;3549
8109075;FR;318;10144
7099990;AT;315;3349
3032900;RO;181;10137
7096010;NL;329;4122
3053219;DK;271;44
2013000;NL;239;2391
4061030;FR;411;3459
2062999;PL;351;9837
3044950;FR;375;5125
8023200;DE;420;303
4064090;FR;423;3459
2031110;HR;422;2931
3071110;FR;320;10144
7108059;HU;165;6101
3077100;FR;929;5601
3044430;NL;519;1304
3028180;FR;301;462
6029099;BE;336;4710
7104000;BE;431;7716
3071190;FR;237;983
2061098;BE;356;1078
3044300;DK;349;9452
4061080;FR;297;609
6049011;FR;145;10252
4064090;DE;65;1386
3028180;FR;-70;5601
3028950;FR;2267;4628
7019090;ES;331;5527
2081090;DE;311;1861
8101000;ES;9530;111
3028530;ES;1197;7806
3028180;FR;275;5886
3044430;FR;277;5886
3028990;FR;5907;3881
3063400;DK;332;1741
7108095;BE;334;2986
3025600;ES;372;5534
2012030;NL;2800;1864
3044990;HR;4687;4091
3028939;ES;712;5601
3022910;FR;416;4628
8106000;FR;260;9974
7142010;FR;397;9975
6029046;NL;345;127
7093000;ES;415;6636
3044990;DK;296;1604
7099910;FR;366;10143
8135099;AT;603;1059
3028590;ES;453;3316
4089980;DE;362;892
8106000;FR;413;10144
8106000;FR;413;10275
3063310;FR;241;6706
3075100;ES;342;5198
6031100;NL;3041;9817
3044100;DK;495;576
7019090;FR;429;1992
8106000;FR;414;10143
6029099;BE;605;2475
8071900;ES;402;7223
3074220;ES;236;3549
3028990;ES;318;6480
2062200;ES;59;3842
3044430;DK;567;10593
3024400;FR;359;2614
5040000;ES;302;6584
3023980;ES;24;4091
8107000;ES;1302;5603
3022400;FR;1289;2154
3025419;FR;423;10677
3054980;DK;238;5456
8024200;AT;381;4782
3024200;HR;224;7309
2068099;FR;289;10191
3028510;FR;382;10677
7049090;NL;249;1722
4069015;FR;2679;609
2013000;ES;322;9295
2061095;ES;367;9295
3054930;DK;383;6641
3028530;FR;337;8893
3079100;FR;399;9975
3072110;FR;357;187
8054000;FR;244;10276
2068099;FR;163;5196
2061098;AT;740;6219
9061100;AT;186;4782
3072110;DK;262;7415
8084000;ES;346;8791
2031990;DE;221;9799
2031219;DE;489;7910
3024510;HR;373;1615
7019090;FR;285;9975
3071110;FR;260;10276
3024400;FR;263;1227
3044430;FR;331;9975
7020000;FR;359;10143
9109933;DE;174;6427
3028590;ES;2007;8966
4069092;FR;345;10276
3027200;DK;370;7806
3045990;DK;237;7448
2042300;FR;247;10191
6024000;NL;245;93
6042020;DE;97;7634
3024990;ES;1882;1615
2061098;FR;714;2391
8071900;AT;308;3349
7095900;RO;273;7245
2061098;FR;298;9837
2061098;NL;334;3065
3024510;ES;459;7690
7099310;FR;462;10261
3028950;DK;393;7690
3025419;ES;255;8275
6029048;NL;348;1033
9103000;DE;389;9386
2061098;NL;367;87
3074392;ES;352;2846
3028950;DK;309;9003
3054100;DE;476;4979
4051011;FR;210;3459
3024400;FR;197;3624
3063210;FR;273;10110
7051900;FR;293;10276
6042019;NL;314;804
8043000;FR;277;3953
2012090;IE;245;3919
3022300;ES;355;10670
3074210;ES;856;236
3022300;FR;207;9868
7099950;FR;272;2573
3074220;NL;391;6641
8131000;AT;129;6101
4012011;SI;1519;1988
3024510;ES;283;5534
3045400;FR;246;10275
3069910;CZ;26;8396
7093000;ES;1812;5601
2063000;FR;267;965
3075200;ES;202;7495
9109999;AT;3392;3995
7070005;ES;937;5133
6049099;NL;622;9074
2075499;HU;396;1363
2013000;NL;332;2948
3024310;ES;313;3624
7041010;ES;248;6636
3079100;GR;746;8645
5051090;ES;251;8628
8043000;ES;255;6755
2031211;ES;321;10576
2013000;NL;3084;4298
8041000;NL;945;3349
3024310;ES;336;4091
2013000;FR;308;4127
8119095;BE;241;1032
2013000;ES;341;2702
3025419;ES;297;3624
9071000;PL;273;7637
3024510;HR;199;18
2031955;FR;368;9837
3044950;FR;356;9974
3074940;FR;382;10276
7096099;AT;312;4782
2031219;DE;634;5186
8011100;DE;431;1917
8062090;DE;255;3995
3022400;ES;380;5534
7093000;FR;368;10275
9109933;RO;234;9952
6039000;DE;357;7634
3028530;ES;2035;10110
3028990;FR;958;1363
2061098;ES;197;9426
4069092;FR;198;10143
5119190;PL;248;9799
7092000;FR;314;10261
3025300;DK;375;378
3063400;DK;363;2571
3063210;FR;237;5059
3045990;ES;76537;7415
3036619;PT;4451;8181
3028115;DK;362;3738
2012030;ES;323;8937
7096010;FR;232;10276
6031970;NL;1075534;8327
3028530;ES;332;8864
7096010;FR;360;10143
6024000;NL;1020;5043
7052900;NL;408;2573
3077100;ES;229;413
8039010;ES;356;6636
7092000;FR;213;9975
7081000;FR;298;10261
3028530;ES;181;2829
4064090;DE;194;4884
7093000;NL;190;582
6029048;NL;342;8975
8134095;AT;180;6094
8102010;FR;183;10143
8071900;NL;9325;9038
3028115;DK;329;9447
5119910;DE;342;1456
3074220;PT;200;5601
2031110;ES;337;10468
2101970;AT;286;4782
3028410;ES;656;7806
3044950;ES;239;1635
8101000;ES;269;4736
9103000;AT;332;4782
3048990;FR;363;4953
3028910;DK;356;1615
8011900;FR;308;186
3063690;FR;317;10275
3074338;ES;24706;7936
3044430;DK;385;10677
2101981;HU;313;405
7082000;ES;1106;9281
3054980;DK;174;2422
8083090;FR;252;10275
3028590;GR;2387;10568
7131090;FR;213;193
4069082;FR;213;334
3028530;GR;213;983
9071000;AT;72;4782
2061098;PL;632;3065
7099100;FR;222;10261
3024400;FR;236;6641
3028950;FR;199;6706
8051080;FR;368;10275
5040000;ES;292;2767
4069021;FR;357;3995
2042300;IE;278;7417
9081100;AT;289;4782
4069013;FR;309;347
2061098;NL;323;1216
9081100;AT;245;2573
8041000;AT;298;6094
3028180;HR;210;18
3024310;ES;323;1170
7020000;NL;356;2573
8041000;DE;216;136
7143000;NL;260;10013
8054000;FR;269;10143
4032013;BG;352;7637
3044990;DK;4350;4091
2081090;NL;196;9518
4039091;AT;228;4782
3074960;ES;267;3380
3063310;FR;220;5198
7049090;NL;894;582
9109105;DE;569;2573
7049010;ES;359;5527
3044950;FR;183;4628
3028180;FR;240;8645
2071290;RO;169;10781
3072110;FR;283;983
9030000;FR;241;4920
7099960;FR;245;10261
2101981;ES;161;6355
7039000;FR;420;1363
4015039;ES;184;1525
3024400;FR;207;8645
9042190;PL;326;7637
6029091;NL;38910;9411
7099950;FR;182;10261
8072000;ES;332;5527
3071190;FR;210;10143
9019090;FR;174;186
7052100;NL;342;4800
2031211;FR;174;4120
3028510;ES;2887;1002
8109020;NL;395;2573
3025110;DK;309;4850
3048700;ES;167;2525
3044490;FR;135;5125
8133000;AT;261;4782
2031911;HU;333;1601
3028950;DK;263;1363
3047190;AT;222;4782
7049090;ES;224;6755
3075100;ES;198;9003
7019090;FR;191;10143
3082100;FR;137;294
4051011;DE;21352;3995
3063210;FR;231;3881
5100000;DE;108;10648
3063690;HR;126;3035
2012090;FR;3210;5830
3044410;DK;299;6706
3024330;ES;72;2829
3021400;FR;205;3738
8044000;ES;300;5603
3025110;DK;252;5198
3079100;FR;162;7942
4069084;FR;287;8864
4032013;RO;944;4913
4069089;BE;331;2930
3028200;FR;290;4091
4069092;FR;155;9974
7099910;FR;193;10144
3044990;FR;272;2571
3077100;SI;708;7806
2012090;DE;392;1129
7039000;ES;186;5133
2013000;BE;278;4298
8112011;AT;338;5299
6029048;NL;272;1915
9072000;AT;202;4782
9062000;AT;339;3349
5119985;DE;223;290
3022400;FR;261;2899
3044950;FR;178;6706
2031211;DE;1645;5186
3063400;HR;1290;3035
3028115;DK;387;1227
3022400;BE;286;3316
2031219;ES;308;7482
4012091;DE;278;4979
6024000;NL;230;7378
6022080;DE;342;7634
3028990;FR;212;215
2023090;FR;341;1646
7093000;FR;319;10143
7108069;BE;186;5601
8133000;DE;282;9150
3024400;FR;172;6269
3075100;HR;304;3035
6012030;NL;19506;804
3045950;DK;506;10267
7039000;FR;160;10143
2042290;FR;253;2573
3063310;FR;181;8893
8031010;FR;258;9974
8072000;FR;261;9975
8022200;DE;247;4979
6011090;NL;246;1520
3028115;DK;242;1741
3063310;FR;224;7309
3054930;RO;192;10781
2012090;IE;284;7099
2061098;HU;456;2078
2061098;IE;278;2017
3028940;ES;149;8645
9072000;DE;215;9256
3069590;FR;319;9975
7051900;FR;326;10143
3023390;ES;510;4850
3025600;ES;324;2829
3074210;GR;258;6269
3054930;DK;271;9003
6024000;NL;212;760
3028940;ES;220;7763
3072110;FR;155;1647
3054100;ES;101;10267
7039000;FR;158;2573
3022300;FR;1926;7806
3024400;FR;313;294
3073110;FR;330;4628
2012030;NL;251;3343
3022300;FR;164;10144
3074210;FR;183;4512
3072110;FR;260;7690
3025110;FR;424;5601
2032915;DE;179;7407
2031110;FR;170;8864
3082100;FR;318;9550
9109999;AT;288;7723
9072000;AT;223;2573
7096010;FR;231;10275
6039000;ES;300;8512
3044300;DK;501;5460
3025110;DK;260;3954
8083010;FR;288;9975
7092000;FR;152;10143
7051900;FR;252;10275
2031211;ES;315;2391
2031913;DE;3635;2526
3044290;FR;199;9974
3028410;FR;313;10677
3028990;FR;81;9312
3038990;ES;366;6355
3022300;DK;317;3738
5119985;AT;213;4782
2063000;DE;301;7896
6024000;NL;215;4235
2061098;DE;260;384
8072000;FR;307;10143
3074940;FR;283;10144
8072000;FR;234;10276
9109933;BE;220;1046
4012011;DE;10797;6502
7099950;FR;303;1363
4069084;DE;60;1386
3078100;FR;257;9738
7099990;FR;207;10275
3044430;DK;223;44
7129090;AT;251;6094
3028950;DK;183;4091
7099990;LT;132;6614
8105000;FR;126;10144
8105000;FR;143;10275
2062200;NL;297;873
9109105;AT;285;3349
3028200;FR;187;5886
2061098;PL;1214;5490
3028510;ES;328;983
3024310;HR;314;6480
9109950;DE;271;10012
3074940;FR;283;10143
9041100;AT;89;6101
6029046;NL;-62;93
3028530;FR;312;1790
3028200;FR;172;2154
3074331;FR;280;5059
2061098;ES;293;5488
8051080;FR;190;10144
2031915;DE;258;8937
3028115;DK;-55;2829
7093000;FR;265;7767
3025110;DK;236;6706
4063031;FR;254;4884
3071110;FR;242;10143
9052000;DE;208;4979
9101100;ES;280;6636
2031913;AT;-17;2526
3044990;FR;653;2573
9103000;ES;387;153
8045000;ES;379;6636
3023490;ES;226;187
7041010;NL;195;2872
3025920;FR;165;5886
3074980;FR;232;10144
8012200;DE;256;4979
3061430;FR;6779;7806
2031915;DE;4133;5604
1064900;ES;2228;9799
9109950;AT;187;2573
7101000;ES;266;4319
8045000;ES;269;8904
4064010;FR;194;1032
3024400;FR;225;6706
4069015;FR;150;9975
3022980;DK;304;4850
3028950;FR;136;7690
3074210;ES;198;5601
3044410;NL;648;3881
7141000;FR;249;9974
4069092;FR;274;10275
7108069;BE;304;3043
8135019;AT;204;4782
4069084;FR;147;2573
3071190;ES;241;19
3022300;FR;301;10143
9012100;RO;2302;9952
6024000;NL;176;8975
3021400;DK;157;10158
4061030;FR;190;2573
3022400;FR;504;7415
3023290;ES;239;9010
2074491;FR;248;2573
2031955;NL;392015;2851
4069092;AT;2831;3349
3025300;DK;278;6706
3028530;HR;292;187
3072110;FR;304;4844
8061010;FR;173;9974
3063390;FR;274;10110
7051900;ES;105;9281
2091011;DE;175;5214
3024310;HR;294;187
3028410;FR;209;1739
7093000;FR;157;10144
8102010;FR;225;10275
7092000;FR;142;10276
4032049;AT;215;4782
3028990;FR;219;9003
3072110;FR;284;9868
3074980;FR;297;10275
7051900;FR;202;10144
3024310;FR;4440;1604
3028200;FR;202;8776
3028590;GR;238;44
9071000;DE;222;2573
7032000;FR;106;9975
8062030;RO;156;9952
4064090;DE;114;3349
2072610;ES;50543;6084
3044990;NL;3399;5840
3028115;FR;442;4628
2061095;DE;125;9295
3028410;FR;149;5125
2063000;DE;111;9837
8119095;AT;119;4782
6012030;NL;14222;4710
3047200;DE;381;4979
3028530;ES;308;1227
8134095;AT;211;4782
8043000;ES;270;4736
8031010;FR;250;9975
8107000;FR;264;10143
2063000;DE;829;3276
3063310;FR;666;983
6012030;DE;324;4235
2031915;DE;1162;8038
7093000;FR;128;1257
3025419;ES;244;1293
9103000;PL;252;7637
3028950;FR;191;9738
3022300;DK;174;294
3025110;FR;253;5886
8109020;ES;13264;582
4014010;AT;228;4782
4015031;ES;217;10294
9062000;RO;-82;10137
6031400;NL;773;2376
2071350;BG;169;9396
3075100;FR;233;4512
3044430;DK;121;3225
4069092;FR;467;4970
7129090;FR;237;186
4061050;FR;149;8864
7141000;FR;157;9975
7049010;RO;207;4913
7031019;NL;-37;3349
3024400;ES;5663;7812
9109939;DE;189;4286
2013000;NL;333;3065
7069090;NL;201;2573
6039000;NL;109;5369
3024400;HR;257;18
8052110;FR;233;9974
4069099;FR;17822;609
3074210;FR;198;7380
7020000;FR;183;10276
5040000;DE;-15;229
3024400;FR;1722;3471
7096095;FR;863;10398
3025110;DK;287;4091
8072000;FR;138;10275
6029099;DK;281;8512
9062000;RO;247;9952
3028990;ES;178;4028
3044950;FR;251;9975
7069090;FR;195;10143
4069092;FR;281;10144
7039000;FR;205;10276
3044990;GR;26355;3624
2061098;DK;233;1498
3028590;ES;256;4776
4051019;FR;151;4884
2063000;FR;2783;4127
7129090;AT;336;7723
3028530;ES;180;1812
6024000;NL;183;7542
3028990;NL;72759;6518
3074220;ES;746;5601
6042019;NL;147;6929
3075100;FR;178;3954
3072110;FR;158;2899
3028510;ES;221;6974
6024000;NL;218;170
3044410;BE;96;2974
8107000;FR;146;10144
6023000;NL;79;1033
3036310;ES;24133;1739
2081090;FR;163;10261
3025920;FR;119;6641
7020000;FR;155;10275
6039000;PL;207;9799
6029099;DK;2582;5043
2091011;HU;105;1601
3044950;DK;206;2571
7142010;FR;130;10276
7099910;FR;180;9694
7020000;FR;239;10144
7082000;FR;96;10144
4061050;DE;-80;1386
9109991;AT;2286;3995
2061098;DK;578;9557
3028990;HR;405;4970
7042000;FR;274;9974
2041000;FR;140;1845
3072110;FR;23;8966
3028180;FR;51705;1604
7069010;RO;1096;4913
7032000;NL;178;2573
3074220;HR;270;187
2061098;ES;219;873
3022300;FR;158;9974
8042010;AT;132;4782
3024310;ES;94;3180
9096100;AT;40;136
3044410;NL;20769;1002
8059000;NL;271;2573
9041100;NL;153;8904
7031019;ES;229;5527
6011090;NL;258;2025
3022980;DK;91;4091
8054000;ES;266;8791
7099390;FR;234;10143
8072000;FR;135;10144
3071190;FR;2396;4307
9021000;NL;385;8904
3063390;FR;352;8893
3075100;FR;239;5198
8112090;FR;181;5336
8054000;FR;125;10144
3074940;FR;108;10275
9092200;DE;185;824
8054000;FR;94;10275
4064010;FR;126;7103
4061050;FR;48;2573
3023190;ES;14317;3225
3024400;FR;1998;8894
7099960;NL;957;3349
6011090;NL;162;1033
3028931;DK;195;378
3021400;DK;186;2899
3054930;RO;146;4913
2031915;ES;221;7486
3028990;NL;3136;1543
3025419;DK;205;215
8131000;DE;160;4979
3028950;DK;223;2368
3028950;DK;114;10110
8029200;DE;198;4979
3044990;FR;202;5125
3028950;FR;96;9096
3022300;FR;98;9312
3028990;FR;2432;1826
9101200;AT;270;4782
8112031;FR;282;1546
3022400;ES;221;17
7049090;FR;170;9974
7089000;FR;113;9974
8052110;FR;115;9975
3063690;FR;133;10144
3044430;DK;489;5601
3074210;FR;86;378
9081200;AT;93;4782
7129090;FR;77;10828
7132000;AT;137;4782
4069082;FR;270;4884
7049010;FR;257;9974
3069590;FR;164;10276
4051011;DE;449;4979
3028950;DK;107;983
8119050;FR;154;5336
3044410;DK;72;5460
3054200;DK;124;5601
4069089;GR;118;6868
2031915;DE;190;6512
6029050;NL;233;93
3028530;FR;1311;236
6029099;NL;913;5752
9109939;NL;225;3393
3028410;NL;3269;1739
3024700;ES;202;1739
3044490;FR;99;3738
6031970;NL;39211;170
7041010;FR;646;10398
6042090;AT;180;4782
3045300;DK;111;18
3038950;ES;200;5601
3028990;FR;165;1739
3075100;ES;199;980
7099310;NL;34;1722
8105000;ES;191;9281
8109075;NL;101;1722
3028410;BE;259;3316
6031400;NL;4865;9690
9109939;AT;277;4782
3028931;DK;210;3738
9012200;ES;123;9799
3028115;DK;150;1170
7019090;FR;244;10275
3028510;ES;138;4091
3025920;HR;820;3035
2063000;FR;96;5604
3024400;FR;129;2154
4069015;FR;97;9974
4059090;AT;216;4782
6049019;DE;-51;7694
3022980;DK;128;289
9081100;DE;232;2573
7099390;FR;109;10276
9109190;DE;143;4979
3075100;FR;177;8864
3022300;DK;141;4628
3022980;NL;120;4850
2031211;HU;246;6517
3028931;DK;242;5460
4061050;AT;164;5983
3074230;PT;64;7415
4069099;FR;59;9974
7049010;AT;192;3349
4069084;FR;176;8478
8081080;ES;94;8904
7129030;AT;189;4782
4069078;FR;156;1363
7099960;NL;141;1722
3071190;FR;127;10275
3028115;FR;577;1739
3072110;FR;151;1823
7061000;FR;114;9975
8083010;FR;167;10144
3044100;DK;447;8776
6039000;NL;174;7542
7061000;FR;222;9974
3028510;ES;164;3738
6031970;NL;69125;2365
